temp,rh,miu,miu,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg,
20,0.0155,-564211.692,5.64E+05,36.25145735,0.020546283,1.11E-08,2.62E+06,1.371911992,3.15E-32,3.13E-11,3.21E-30,4.19E-15,4.32E-11,
20,0.0156,-563340.9319,5.63E+05,36.48533772,0.020555946,1.11E-08,2.62E+06,1.37194581,3.16E-32,3.11E-11,3.22E-30,4.19E-15,4.32E-11,
20,0.0157,-562475.7358,5.62E+05,36.71921809,0.020565567,1.11E-08,2.62E+06,1.371979486,3.17E-32,3.09E-11,3.23E-30,4.19E-15,4.32E-11,
20,0.0158,-561616.033,5.62E+05,36.95309846,0.020575149,1.12E-08,2.62E+06,1.37201302,3.18E-32,3.08E-11,3.24E-30,4.20E-15,4.32E-11,
20,0.0159,-560761.7543,5.61E+05,37.18697883,0.02058469,1.12E-08,2.62E+06,1.372046415,3.19E-32,3.06E-11,3.26E-30,4.20E-15,4.33E-11,
20,0.016,-559912.8316,5.60E+05,37.4208592,0.020594192,1.12E-08,2.62E+06,1.372079671,3.20E-32,3.04E-11,3.27E-30,4.20E-15,4.33E-11,
20,0.0161,-559069.1982,5.59E+05,37.65473957,0.020603655,1.12E-08,2.62E+06,1.372112791,3.21E-32,3.03E-11,3.28E-30,4.21E-15,4.33E-11,
20,0.0162,-558230.7885,5.58E+05,37.88861994,0.020613079,1.13E-08,2.62E+06,1.372145776,3.22E-32,3.01E-11,3.29E-30,4.21E-15,4.33E-11,
20,0.0163,-557397.5383,5.57E+05,38.12250031,0.020622465,1.13E-08,2.62E+06,1.372178627,3.23E-32,2.99E-11,3.30E-30,4.21E-15,4.34E-11,
20,0.0164,-556569.3845,5.57E+05,38.35638068,0.020631813,1.13E-08,2.62E+06,1.372211346,3.25E-32,2.98E-11,3.31E-30,4.22E-15,4.34E-11,
20,0.0165,-555746.2651,5.56E+05,38.59026105,0.020641124,1.13E-08,2.62E+06,1.372243935,3.26E-32,2.96E-11,3.32E-30,4.22E-15,4.34E-11,
20,0.0166,-554928.1192,5.55E+05,38.82414142,0.020650398,1.13E-08,2.62E+06,1.372276394,3.27E-32,2.95E-11,3.33E-30,4.22E-15,4.34E-11,
20,0.0167,-554114.8872,5.54E+05,39.05802179,0.020659636,1.14E-08,2.62E+06,1.372308726,3.28E-32,2.93E-11,3.34E-30,4.23E-15,4.34E-11,
20,0.0168,-553306.5103,5.53E+05,39.29190216,0.020668837,1.14E-08,2.62E+06,1.372340931,3.29E-32,2.92E-11,3.35E-30,4.23E-15,4.35E-11,
20,0.0169,-552502.9309,5.53E+05,39.52578253,0.020678003,1.14E-08,2.62E+06,1.37237301,3.30E-32,2.90E-11,3.36E-30,4.23E-15,4.35E-11,
20,0.017,-551704.0924,5.52E+05,39.7596629,0.020687133,1.14E-08,2.62E+06,1.372404967,3.31E-32,2.89E-11,3.37E-30,4.24E-15,4.35E-11,
20,0.0171,-550909.9393,5.51E+05,39.99354327,0.020696229,1.15E-08,2.62E+06,1.3724368,3.32E-32,2.87E-11,3.38E-30,4.24E-15,4.35E-11,
20,0.0172,-550120.4167,5.50E+05,40.22742364,0.020705289,1.15E-08,2.62E+06,1.372468512,3.33E-32,2.86E-11,3.40E-30,4.24E-15,4.36E-11,
20,0.0173,-549335.4712,5.49E+05,40.46130401,0.020714316,1.15E-08,2.62E+06,1.372500105,3.34E-32,2.84E-11,3.41E-30,4.25E-15,4.36E-11,
20,0.0174,-548555.0499,5.49E+05,40.69518438,0.020723308,1.15E-08,2.62E+06,1.372531579,3.35E-32,2.83E-11,3.42E-30,4.25E-15,4.36E-11,
20,0.0175,-547779.1009,5.48E+05,40.92906475,0.020732267,1.16E-08,2.62E+06,1.372562935,3.36E-32,2.81E-11,3.43E-30,4.25E-15,4.36E-11,
20,0.0176,-547007.5733,5.47E+05,41.16294512,0.020741193,1.16E-08,2.62E+06,1.372594175,3.37E-32,2.80E-11,3.44E-30,4.26E-15,4.36E-11,
20,0.0177,-546240.417,5.46E+05,41.39682549,0.020750085,1.16E-08,2.62E+06,1.372625299,3.38E-32,2.79E-11,3.45E-30,4.26E-15,4.37E-11,
20,0.0178,-545477.5827,5.45E+05,41.63070586,0.020758946,1.16E-08,2.62E+06,1.37265631,3.39E-32,2.77E-11,3.46E-30,4.26E-15,4.37E-11,
20,0.0179,-544719.022,5.45E+05,41.86458623,0.020767774,1.16E-08,2.62E+06,1.372687208,3.40E-32,2.76E-11,3.47E-30,4.27E-15,4.37E-11,
20,0.018,-543964.6873,5.44E+05,42.0984666,0.02077657,1.17E-08,2.62E+06,1.372717994,3.41E-32,2.75E-11,3.48E-30,4.27E-15,4.37E-11,
20,0.0181,-543214.5317,5.43E+05,42.33234697,0.020785334,1.17E-08,2.62E+06,1.37274867,3.42E-32,2.73E-11,3.49E-30,4.27E-15,4.37E-11,
20,0.0182,-542468.5093,5.42E+05,42.56622734,0.020794067,1.17E-08,2.62E+06,1.372779236,3.43E-32,2.72E-11,3.50E-30,4.27E-15,4.38E-11,
20,0.0183,-541726.5747,5.42E+05,42.80010771,0.02080277,1.17E-08,2.62E+06,1.372809694,3.45E-32,2.71E-11,3.51E-30,4.28E-15,4.38E-11,
20,0.0184,-540988.6834,5.41E+05,43.03398808,0.020811441,1.18E-08,2.62E+06,1.372840044,3.46E-32,2.69E-11,3.52E-30,4.28E-15,4.38E-11,
20,0.0185,-540254.7914,5.40E+05,43.26786845,0.020820082,1.18E-08,2.62E+06,1.372870288,3.47E-32,2.68E-11,3.53E-30,4.28E-15,4.38E-11,
20,0.0186,-539524.8558,5.40E+05,43.50174882,0.020828693,1.18E-08,2.62E+06,1.372900427,3.48E-32,2.67E-11,3.55E-30,4.29E-15,4.38E-11,
20,0.0187,-538798.8341,5.39E+05,43.73562919,0.020837275,1.18E-08,2.62E+06,1.372930462,3.49E-32,2.66E-11,3.56E-30,4.29E-15,4.39E-11,
20,0.0188,-538076.6845,5.38E+05,43.96950956,0.020845827,1.19E-08,2.62E+06,1.372960393,3.50E-32,2.64E-11,3.57E-30,4.29E-15,4.39E-11,
20,0.0189,-537358.366,5.37E+05,44.20338993,0.020854349,1.19E-08,2.62E+06,1.372990222,3.51E-32,2.63E-11,3.58E-30,4.30E-15,4.39E-11,
20,0.019,-536643.838,5.37E+05,44.4372703,0.020862843,1.19E-08,2.62E+06,1.37301995,3.52E-32,2.62E-11,3.59E-30,4.30E-15,4.39E-11,
20,0.0191,-535933.0609,5.36E+05,44.67115067,0.020871308,1.19E-08,2.62E+06,1.373049577,3.53E-32,2.61E-11,3.60E-30,4.30E-15,4.39E-11,
20,0.0192,-535225.9955,5.35E+05,44.90503104,0.020879744,1.19E-08,2.62E+06,1.373079105,3.54E-32,2.60E-11,3.61E-30,4.30E-15,4.40E-11,
20,0.0193,-534522.6031,5.35E+05,45.13891141,0.020888153,1.20E-08,2.62E+06,1.373108534,3.55E-32,2.58E-11,3.62E-30,4.31E-15,4.40E-11,
20,0.0194,-533822.8458,5.34E+05,45.37279178,0.020896533,1.20E-08,2.62E+06,1.373137866,3.56E-32,2.57E-11,3.63E-30,4.31E-15,4.40E-11,
20,0.0195,-533126.6863,5.33E+05,45.60667215,0.020904886,1.20E-08,2.62E+06,1.373167101,3.57E-32,2.56E-11,3.64E-30,4.31E-15,4.40E-11,
20,0.0196,-532434.0877,5.32E+05,45.84055252,0.020913211,1.20E-08,2.62E+06,1.37319624,3.58E-32,2.55E-11,3.65E-30,4.32E-15,4.40E-11,
20,0.0197,-531745.0139,5.32E+05,46.07443289,0.02092151,1.21E-08,2.62E+06,1.373225284,3.59E-32,2.54E-11,3.66E-30,4.32E-15,4.41E-11,
20,0.0198,-531059.429,5.31E+05,46.30831326,0.020929781,1.21E-08,2.62E+06,1.373254234,3.60E-32,2.53E-11,3.67E-30,4.32E-15,4.41E-11,
20,0.0199,-530377.2979,5.30E+05,46.54219363,0.020938026,1.21E-08,2.62E+06,1.373283091,3.61E-32,2.52E-11,3.68E-30,4.33E-15,4.41E-11,
20,0.02,-529698.5861,5.30E+05,46.776074,0.020946245,1.21E-08,2.62E+06,1.373311856,3.62E-32,2.51E-11,3.69E-30,4.33E-15,4.41E-11,
20,0.0201,-529023.2593,5.29E+05,47.00995437,0.020954437,1.21E-08,2.62E+06,1.373340529,3.63E-32,2.49E-11,3.70E-30,4.33E-15,4.41E-11,
20,0.0202,-528351.2841,5.28E+05,47.24383474,0.020962603,1.22E-08,2.62E+06,1.373369111,3.64E-32,2.48E-11,3.72E-30,4.33E-15,4.42E-11,
20,0.0203,-527682.6273,5.28E+05,47.47771511,0.020970744,1.22E-08,2.62E+06,1.373397604,3.65E-32,2.47E-11,3.73E-30,4.34E-15,4.42E-11,
20,0.0204,-527017.2563,5.27E+05,47.71159548,0.020978859,1.22E-08,2.62E+06,1.373426007,3.66E-32,2.46E-11,3.74E-30,4.34E-15,4.42E-11,
20,0.0205,-526355.139,5.26E+05,47.94547585,0.020986949,1.22E-08,2.62E+06,1.373454322,3.67E-32,2.45E-11,3.75E-30,4.34E-15,4.42E-11,
20,0.0206,-525696.2436,5.26E+05,48.17935622,0.020995014,1.23E-08,2.62E+06,1.373482549,3.69E-32,2.44E-11,3.76E-30,4.34E-15,4.42E-11,
20,0.0207,-525040.539,5.25E+05,48.41323659,0.021003054,1.23E-08,2.62E+06,1.373510689,3.70E-32,2.43E-11,3.77E-30,4.35E-15,4.43E-11,
20,0.0208,-524387.9945,5.24E+05,48.64711696,0.02101107,1.23E-08,2.62E+06,1.373538744,3.71E-32,2.42E-11,3.78E-30,4.35E-15,4.43E-11,
20,0.0209,-523738.5797,5.24E+05,48.88099733,0.021019061,1.23E-08,2.62E+06,1.373566713,3.72E-32,2.41E-11,3.79E-30,4.35E-15,4.43E-11,
20,0.021,-523092.2647,5.23E+05,49.1148777,0.021027028,1.23E-08,2.62E+06,1.373594597,3.73E-32,2.40E-11,3.80E-30,4.36E-15,4.43E-11,
20,0.0211,-522449.0202,5.22E+05,49.34875807,0.021034971,1.24E-08,2.62E+06,1.373622397,3.74E-32,2.39E-11,3.81E-30,4.36E-15,4.43E-11,
20,0.0212,-521808.817,5.22E+05,49.58263844,0.02104289,1.24E-08,2.62E+06,1.373650115,3.75E-32,2.38E-11,3.82E-30,4.36E-15,4.43E-11,
20,0.0213,-521171.6265,5.21E+05,49.81651881,0.021050786,1.24E-08,2.62E+06,1.37367775,3.76E-32,2.37E-11,3.83E-30,4.36E-15,4.44E-11,
20,0.0214,-520537.4205,5.21E+05,50.05039918,0.021058658,1.24E-08,2.62E+06,1.373705303,3.77E-32,2.36E-11,3.84E-30,4.37E-15,4.44E-11,
20,0.0215,-519906.1712,5.20E+05,50.28427955,0.021066507,1.24E-08,2.62E+06,1.373732774,3.78E-32,2.35E-11,3.85E-30,4.37E-15,4.44E-11,
20,0.0216,-519277.8512,5.19E+05,50.51815992,0.021074333,1.25E-08,2.62E+06,1.373760166,3.79E-32,2.34E-11,3.86E-30,4.37E-15,4.44E-11,
20,0.0217,-518652.4333,5.19E+05,50.75204029,0.021082136,1.25E-08,2.62E+06,1.373787478,3.80E-32,2.33E-11,3.87E-30,4.38E-15,4.44E-11,
20,0.0218,-518029.8909,5.18E+05,50.98592066,0.021089917,1.25E-08,2.62E+06,1.37381471,3.81E-32,2.33E-11,3.88E-30,4.38E-15,4.45E-11,
20,0.0219,-517410.1977,5.17E+05,51.21980103,0.021097676,1.25E-08,2.62E+06,1.373841864,3.82E-32,2.32E-11,3.90E-30,4.38E-15,4.45E-11,
20,0.022,-516793.3277,5.17E+05,51.4536814,0.021105412,1.26E-08,2.62E+06,1.373868941,3.83E-32,2.31E-11,3.91E-30,4.38E-15,4.45E-11,
20,0.0221,-516179.2554,5.16E+05,51.68756177,0.021113126,1.26E-08,2.62E+06,1.37389594,3.84E-32,2.30E-11,3.92E-30,4.39E-15,4.45E-11,
20,0.0222,-515567.9553,5.16E+05,51.92144214,0.021120818,1.26E-08,2.62E+06,1.373922862,3.85E-32,2.29E-11,3.93E-30,4.39E-15,4.45E-11,
20,0.0223,-514959.4027,5.15E+05,52.15532251,0.021128488,1.26E-08,2.62E+06,1.373949709,3.86E-32,2.28E-11,3.94E-30,4.39E-15,4.45E-11,
20,0.0224,-514353.5729,5.14E+05,52.38920288,0.021136137,1.26E-08,2.62E+06,1.37397648,3.87E-32,2.27E-11,3.95E-30,4.39E-15,4.46E-11,
20,0.0225,-513750.4418,5.14E+05,52.62308325,0.021143765,1.27E-08,2.62E+06,1.374003177,3.88E-32,2.26E-11,3.96E-30,4.40E-15,4.46E-11,
20,0.0226,-513149.9852,5.13E+05,52.85696362,0.021151371,1.27E-08,2.62E+06,1.374029799,3.89E-32,2.25E-11,3.97E-30,4.40E-15,4.46E-11,
20,0.0227,-512552.1797,5.13E+05,53.09084399,0.021158957,1.27E-08,2.62E+06,1.374056348,3.90E-32,2.25E-11,3.98E-30,4.40E-15,4.46E-11,
20,0.0228,-511957.0019,5.12E+05,53.32472436,0.021166521,1.27E-08,2.62E+06,1.374082824,3.91E-32,2.24E-11,3.99E-30,4.40E-15,4.46E-11,
20,0.0229,-511364.4289,5.11E+05,53.55860473,0.021174065,1.27E-08,2.62E+06,1.374109228,3.92E-32,2.23E-11,4.00E-30,4.41E-15,4.46E-11,
20,0.023,-510774.4378,5.11E+05,53.7924851,0.021181588,1.28E-08,2.62E+06,1.37413556,3.93E-32,2.22E-11,4.01E-30,4.41E-15,4.47E-11,
20,0.0231,-510187.0064,5.10E+05,54.02636547,0.021189091,1.28E-08,2.62E+06,1.37416182,3.94E-32,2.21E-11,4.02E-30,4.41E-15,4.47E-11,
20,0.0232,-509602.1125,5.10E+05,54.26024584,0.021196574,1.28E-08,2.62E+06,1.37418801,3.95E-32,2.20E-11,4.03E-30,4.41E-15,4.47E-11,
20,0.0233,-509019.7343,5.09E+05,54.49412621,0.021204037,1.28E-08,2.62E+06,1.374214129,3.96E-32,2.20E-11,4.04E-30,4.42E-15,4.47E-11,
20,0.0234,-508439.8502,5.08E+05,54.72800658,0.02121148,1.28E-08,2.62E+06,1.374240179,3.98E-32,2.19E-11,4.05E-30,4.42E-15,4.47E-11,
20,0.0235,-507862.439,5.08E+05,54.96188695,0.021218903,1.29E-08,2.62E+06,1.37426616,3.99E-32,2.18E-11,4.06E-30,4.42E-15,4.48E-11,
20,0.0236,-507287.4796,5.07E+05,55.19576732,0.021226306,1.29E-08,2.62E+06,1.374292072,4.00E-32,2.17E-11,4.07E-30,4.43E-15,4.48E-11,
20,0.0237,-506714.9514,5.07E+05,55.42964769,0.02123369,1.29E-08,2.62E+06,1.374317917,4.01E-32,2.16E-11,4.09E-30,4.43E-15,4.48E-11,
20,0.0238,-506144.8338,5.06E+05,55.66352806,0.021241055,1.29E-08,2.62E+06,1.374343693,4.02E-32,2.16E-11,4.10E-30,4.43E-15,4.48E-11,
20,0.0239,-505577.1066,5.06E+05,55.89740843,0.021248401,1.29E-08,2.62E+06,1.374369403,4.03E-32,2.15E-11,4.11E-30,4.43E-15,4.48E-11,
20,0.024,-505011.7499,5.05E+05,56.1312888,0.021255727,1.30E-08,2.62E+06,1.374395046,4.04E-32,2.14E-11,4.12E-30,4.44E-15,4.48E-11,
20,0.0241,-504448.744,5.04E+05,56.36516917,0.021263035,1.30E-08,2.62E+06,1.374420623,4.05E-32,2.13E-11,4.13E-30,4.44E-15,4.49E-11,
20,0.0242,-503888.0694,5.04E+05,56.59904954,0.021270324,1.30E-08,2.62E+06,1.374446135,4.06E-32,2.12E-11,4.14E-30,4.44E-15,4.49E-11,
20,0.0243,-503329.7068,5.03E+05,56.83292991,0.021277595,1.30E-08,2.62E+06,1.374471581,4.07E-32,2.12E-11,4.15E-30,4.44E-15,4.49E-11,
20,0.0244,-502773.6374,5.03E+05,57.06681028,0.021284847,1.31E-08,2.62E+06,1.374496963,4.08E-32,2.11E-11,4.16E-30,4.45E-15,4.49E-11,
20,0.0245,-502219.8422,5.02E+05,57.30069065,0.02129208,1.31E-08,2.62E+06,1.374522281,4.09E-32,2.10E-11,4.17E-30,4.45E-15,4.49E-11,
20,0.0246,-501668.3028,5.02E+05,57.53457102,0.021299296,1.31E-08,2.62E+06,1.374547535,4.10E-32,2.09E-11,4.18E-30,4.45E-15,4.49E-11,
20,0.0247,-501119.001,5.01E+05,57.76845139,0.021306493,1.31E-08,2.62E+06,1.374572726,4.11E-32,2.09E-11,4.19E-30,4.45E-15,4.50E-11,
20,0.0248,-500571.9185,5.01E+05,58.00233176,0.021313673,1.31E-08,2.62E+06,1.374597854,4.12E-32,2.08E-11,4.20E-30,4.46E-15,4.50E-11,
20,0.0249,-500027.0376,5.00E+05,58.23621213,0.021320834,1.32E-08,2.62E+06,1.37462292,4.13E-32,2.07E-11,4.21E-30,4.46E-15,4.50E-11,
20,0.025,-499484.3405,4.99E+05,58.4700925,0.021327978,1.32E-08,2.62E+06,1.374647925,4.14E-32,2.07E-11,4.22E-30,4.46E-15,4.50E-11,
20,0.0251,-498943.81,4.99E+05,58.70397287,0.021335105,1.32E-08,2.62E+06,1.374672868,4.15E-32,2.06E-11,4.23E-30,4.46E-15,4.50E-11,
20,0.0252,-498405.4286,4.98E+05,58.93785324,0.021342214,1.32E-08,2.62E+06,1.37469775,4.16E-32,2.05E-11,4.24E-30,4.46E-15,4.50E-11,
20,0.0253,-497869.1795,4.98E+05,59.17173361,0.021349306,1.32E-08,2.62E+06,1.374722571,4.17E-32,2.04E-11,4.25E-30,4.47E-15,4.51E-11,
20,0.0254,-497335.0458,4.97E+05,59.40561398,0.021356381,1.33E-08,2.62E+06,1.374747332,4.18E-32,2.04E-11,4.26E-30,4.47E-15,4.51E-11,
20,0.0255,-496803.0108,4.97E+05,59.63949435,0.021363438,1.33E-08,2.62E+06,1.374772034,4.19E-32,2.03E-11,4.28E-30,4.47E-15,4.51E-11,
20,0.0256,-496273.0581,4.96E+05,59.87337472,0.021370479,1.33E-08,2.62E+06,1.374796677,4.20E-32,2.02E-11,4.29E-30,4.47E-15,4.51E-11,
20,0.0257,-495745.1716,4.96E+05,60.10725509,0.021377503,1.33E-08,2.62E+06,1.37482126,4.21E-32,2.02E-11,4.30E-30,4.48E-15,4.51E-11,
20,0.0258,-495219.3351,4.95E+05,60.34113546,0.02138451,1.33E-08,2.62E+06,1.374845786,4.22E-32,2.01E-11,4.31E-30,4.48E-15,4.51E-11,
20,0.0259,-494695.5328,4.95E+05,60.57501583,0.021391501,1.34E-08,2.62E+06,1.374870253,4.23E-32,2.00E-11,4.32E-30,4.48E-15,4.52E-11,
20,0.026,-494173.749,4.94E+05,60.8088962,0.021398475,1.34E-08,2.62E+06,1.374894663,4.24E-32,2.00E-11,4.33E-30,4.48E-15,4.52E-11,
20,0.0261,-493653.9682,4.94E+05,61.04277657,0.021405433,1.34E-08,2.62E+06,1.374919015,4.25E-32,1.99E-11,4.34E-30,4.49E-15,4.52E-11,
20,0.0262,-493136.1751,4.93E+05,61.27665694,0.021412375,1.34E-08,2.62E+06,1.374943311,4.26E-32,1.98E-11,4.35E-30,4.49E-15,4.52E-11,
20,0.0263,-492620.3546,4.93E+05,61.51053731,0.0214193,1.34E-08,2.62E+06,1.37496755,4.28E-32,1.98E-11,4.36E-30,4.49E-15,4.52E-11,
20,0.0264,-492106.4916,4.92E+05,61.74441768,0.02142621,1.35E-08,2.62E+06,1.374991734,4.29E-32,1.97E-11,4.37E-30,4.49E-15,4.52E-11,
20,0.0265,-491594.5714,4.92E+05,61.97829805,0.021433103,1.35E-08,2.62E+06,1.375015861,4.30E-32,1.96E-11,4.38E-30,4.50E-15,4.52E-11,
20,0.0266,-491084.5794,4.91E+05,62.21217842,0.021439981,1.35E-08,2.62E+06,1.375039934,4.31E-32,1.96E-11,4.39E-30,4.50E-15,4.53E-11,
20,0.0267,-490576.501,4.91E+05,62.44605879,0.021446843,1.35E-08,2.62E+06,1.375063951,4.32E-32,1.95E-11,4.40E-30,4.50E-15,4.53E-11,
20,0.0268,-490070.322,4.90E+05,62.67993916,0.02145369,1.35E-08,2.62E+06,1.375087914,4.33E-32,1.95E-11,4.41E-30,4.50E-15,4.53E-11,
20,0.0269,-489566.0282,4.90E+05,62.91381953,0.021460521,1.36E-08,2.62E+06,1.375111823,4.34E-32,1.94E-11,4.42E-30,4.51E-15,4.53E-11,
20,0.027,-489063.6056,4.89E+05,63.1476999,0.021467337,1.36E-08,2.62E+06,1.375135678,4.35E-32,1.93E-11,4.43E-30,4.51E-15,4.53E-11,
20,0.0271,-488563.0404,4.89E+05,63.38158027,0.021474137,1.36E-08,2.62E+06,1.37515948,4.36E-32,1.93E-11,4.44E-30,4.51E-15,4.53E-11,
20,0.0272,-488064.319,4.88E+05,63.61546064,0.021480922,1.36E-08,2.62E+06,1.375183228,4.37E-32,1.92E-11,4.45E-30,4.51E-15,4.54E-11,
20,0.0273,-487567.4277,4.88E+05,63.84934101,0.021487693,1.36E-08,2.62E+06,1.375206924,4.38E-32,1.91E-11,4.47E-30,4.51E-15,4.54E-11,
20,0.0274,-487072.3532,4.87E+05,64.08322138,0.021494448,1.37E-08,2.62E+06,1.375230567,4.39E-32,1.91E-11,4.48E-30,4.52E-15,4.54E-11,
20,0.0275,-486579.0822,4.87E+05,64.31710175,0.021501188,1.37E-08,2.62E+06,1.375254159,4.40E-32,1.90E-11,4.49E-30,4.52E-15,4.54E-11,
20,0.0276,-486087.6017,4.86E+05,64.55098212,0.021507914,1.37E-08,2.62E+06,1.375277698,4.41E-32,1.90E-11,4.50E-30,4.52E-15,4.54E-11,
20,0.0277,-485597.8987,4.86E+05,64.78486249,0.021514625,1.37E-08,2.62E+06,1.375301186,4.42E-32,1.89E-11,4.51E-30,4.52E-15,4.54E-11,
20,0.0278,-485109.9604,4.85E+05,65.01874286,0.021521321,1.37E-08,2.62E+06,1.375324624,4.43E-32,1.89E-11,4.52E-30,4.53E-15,4.54E-11,
20,0.0279,-484623.7742,4.85E+05,65.25262323,0.021528003,1.38E-08,2.62E+06,1.37534801,4.44E-32,1.88E-11,4.53E-30,4.53E-15,4.55E-11,
20,0.028,-484139.3274,4.84E+05,65.4865036,0.02153467,1.38E-08,2.62E+06,1.375371346,4.45E-32,1.87E-11,4.54E-30,4.53E-15,4.55E-11,
20,0.0281,-483656.6077,4.84E+05,65.72038397,0.021541323,1.38E-08,2.62E+06,1.375394632,4.46E-32,1.87E-11,4.55E-30,4.53E-15,4.55E-11,
20,0.0282,-483175.6029,4.83E+05,65.95426434,0.021547962,1.38E-08,2.62E+06,1.375417868,4.47E-32,1.86E-11,4.56E-30,4.53E-15,4.55E-11,
20,0.0283,-482696.3007,4.83E+05,66.18814471,0.021554587,1.38E-08,2.62E+06,1.375441055,4.48E-32,1.86E-11,4.57E-30,4.54E-15,4.55E-11,
20,0.0284,-482218.6891,4.82E+05,66.42202508,0.021561198,1.39E-08,2.62E+06,1.375464193,4.49E-32,1.85E-11,4.58E-30,4.54E-15,4.55E-11,
20,0.0285,-481742.7564,4.82E+05,66.65590545,0.021567795,1.39E-08,2.62E+06,1.375487282,4.50E-32,1.85E-11,4.59E-30,4.54E-15,4.56E-11,
20,0.0286,-481268.4907,4.81E+05,66.88978582,0.021574378,1.39E-08,2.62E+06,1.375510323,4.51E-32,1.84E-11,4.60E-30,4.54E-15,4.56E-11,
20,0.0287,-480795.8803,4.81E+05,67.12366619,0.021580947,1.39E-08,2.62E+06,1.375533315,4.52E-32,1.83E-11,4.61E-30,4.55E-15,4.56E-11,
20,0.0288,-480324.9138,4.80E+05,67.35754656,0.021587503,1.39E-08,2.62E+06,1.375556259,4.53E-32,1.83E-11,4.62E-30,4.55E-15,4.56E-11,
20,0.0289,-479855.5798,4.80E+05,67.59142693,0.021594045,1.39E-08,2.62E+06,1.375579156,4.54E-32,1.82E-11,4.63E-30,4.55E-15,4.56E-11,
20,0.029,-479387.867,4.79E+05,67.8253073,0.021600573,1.40E-08,2.62E+06,1.375602006,4.56E-32,1.82E-11,4.64E-30,4.55E-15,4.56E-11,
20,0.0291,-478921.7642,4.79E+05,68.05918767,0.021607088,1.40E-08,2.62E+06,1.375624808,4.57E-32,1.81E-11,4.66E-30,4.55E-15,4.56E-11,
20,0.0292,-478457.2604,4.78E+05,68.29306804,0.02161359,1.40E-08,2.62E+06,1.375647564,4.58E-32,1.81E-11,4.67E-30,4.56E-15,4.57E-11,
20,0.0293,-477994.3446,4.78E+05,68.52694841,0.021620078,1.40E-08,2.62E+06,1.375670273,4.59E-32,1.80E-11,4.68E-30,4.56E-15,4.57E-11,
20,0.0294,-477533.0061,4.78E+05,68.76082878,0.021626553,1.40E-08,2.62E+06,1.375692937,4.60E-32,1.80E-11,4.69E-30,4.56E-15,4.57E-11,
20,0.0295,-477073.2341,4.77E+05,68.99470915,0.021633015,1.41E-08,2.62E+06,1.375715554,4.61E-32,1.79E-11,4.70E-30,4.56E-15,4.57E-11,
20,0.0296,-476615.018,4.77E+05,69.22858952,0.021639465,1.41E-08,2.62E+06,1.375738126,4.62E-32,1.79E-11,4.71E-30,4.57E-15,4.57E-11,
20,0.0297,-476158.3473,4.76E+05,69.46246989,0.021645901,1.41E-08,2.62E+06,1.375760652,4.63E-32,1.78E-11,4.72E-30,4.57E-15,4.57E-11,
20,0.0298,-475703.2116,4.76E+05,69.69635026,0.021652324,1.41E-08,2.62E+06,1.375783134,4.64E-32,1.78E-11,4.73E-30,4.57E-15,4.57E-11,
20,0.0299,-475249.6007,4.75E+05,69.93023063,0.021658734,1.41E-08,2.62E+06,1.375805571,4.65E-32,1.77E-11,4.74E-30,4.57E-15,4.58E-11,
20,0.03,-474797.5044,4.75E+05,70.164111,0.021665132,1.42E-08,2.62E+06,1.375827963,4.66E-32,1.77E-11,4.75E-30,4.57E-15,4.58E-11,
20,0.0301,-474346.9126,4.74E+05,70.39799137,0.021671517,1.42E-08,2.62E+06,1.375850311,4.67E-32,1.76E-11,4.76E-30,4.58E-15,4.58E-11,
20,0.0302,-473897.8152,4.74E+05,70.63187174,0.02167789,1.42E-08,2.62E+06,1.375872615,4.68E-32,1.76E-11,4.77E-30,4.58E-15,4.58E-11,
20,0.0303,-473450.2025,4.73E+05,70.86575211,0.02168425,1.42E-08,2.62E+06,1.375894876,4.69E-32,1.75E-11,4.78E-30,4.58E-15,4.58E-11,
20,0.0304,-473004.0646,4.73E+05,71.09963248,0.021690598,1.42E-08,2.62E+06,1.375917093,4.70E-32,1.75E-11,4.79E-30,4.58E-15,4.58E-11,
20,0.0305,-472559.3918,4.73E+05,71.33351285,0.021696933,1.43E-08,2.62E+06,1.375939266,4.71E-32,1.74E-11,4.80E-30,4.59E-15,4.58E-11,
20,0.0306,-472116.1747,4.72E+05,71.56739322,0.021703256,1.43E-08,2.62E+06,1.375961397,4.72E-32,1.74E-11,4.81E-30,4.59E-15,4.59E-11,
20,0.0307,-471674.4035,4.72E+05,71.80127359,0.021709567,1.43E-08,2.62E+06,1.375983486,4.73E-32,1.73E-11,4.83E-30,4.59E-15,4.59E-11,
20,0.0308,-471234.0691,4.71E+05,72.03515396,0.021715866,1.43E-08,2.62E+06,1.376005531,4.74E-32,1.73E-11,4.84E-30,4.59E-15,4.59E-11,
20,0.0309,-470795.162,4.71E+05,72.26903433,0.021722153,1.43E-08,2.62E+06,1.376027535,4.75E-32,1.72E-11,4.85E-30,4.59E-15,4.59E-11,
20,0.031,-470357.673,4.70E+05,72.5029147,0.021728428,1.44E-08,2.62E+06,1.376049497,4.76E-32,1.72E-11,4.86E-30,4.60E-15,4.59E-11,
20,0.0311,-469921.5929,4.70E+05,72.73679507,0.021734691,1.44E-08,2.62E+06,1.376071417,4.77E-32,1.71E-11,4.87E-30,4.60E-15,4.59E-11,
