temp,rh,miu,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg,Å[miu
20,0.373,-133531.0368,872.3737801,0.065876278,2.44E-07,1.40E+06,0.989929325,2.79E-21,4.67E-09,2.84E-19,1.50E-11,1.33E-07,1.34E+05
20,0.3731,-133494.7407,872.6076605,0.065885143,2.44E-07,1.40E+06,0.989970632,2.80E-21,4.67E-09,2.85E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3732,-133458.4543,872.8415409,0.065894008,2.44E-07,1.40E+06,0.990011937,2.80E-21,4.67E-09,2.86E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3733,-133422.1776,873.0754212,0.065902872,2.44E-07,1.40E+06,0.990053239,2.81E-21,4.67E-09,2.87E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3734,-133385.9106,873.3093016,0.065911737,2.44E-07,1.40E+06,0.990094538,2.82E-21,4.67E-09,2.87E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3735,-133349.6534,873.543182,0.065920602,2.45E-07,1.40E+06,0.990135835,2.83E-21,4.67E-09,2.88E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3736,-133313.4058,873.7770623,0.065929467,2.45E-07,1.40E+06,0.990177128,2.83E-21,4.67E-09,2.89E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3737,-133277.168,874.0109427,0.065938332,2.45E-07,1.40E+06,0.990218419,2.84E-21,4.67E-09,2.90E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3738,-133240.9398,874.2448231,0.065947197,2.45E-07,1.40E+06,0.990259707,2.85E-21,4.67E-09,2.90E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3739,-133204.7214,874.4787035,0.065956062,2.45E-07,1.40E+06,0.990300993,2.85E-21,4.67E-09,2.91E-19,1.51E-11,1.33E-07,1.33E+05
20,0.374,-133168.5126,874.7125838,0.065964927,2.45E-07,1.40E+06,0.990342275,2.86E-21,4.67E-09,2.92E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3741,-133132.3135,874.9464642,0.065973792,2.45E-07,1.40E+06,0.990383555,2.87E-21,4.67E-09,2.93E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3742,-133096.124,875.1803446,0.065982657,2.45E-07,1.40E+06,0.990424832,2.88E-21,4.67E-09,2.93E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3743,-133059.9443,875.4142249,0.065991522,2.45E-07,1.40E+06,0.990466106,2.88E-21,4.67E-09,2.94E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3744,-133023.7742,875.6481053,0.066000387,2.45E-07,1.40E+06,0.990507377,2.89E-21,4.67E-09,2.95E-19,1.51E-11,1.33E-07,1.33E+05
20,0.3745,-132987.6138,875.8819857,0.066009253,2.45E-07,1.40E+06,0.990548646,2.90E-21,4.67E-09,2.96E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3746,-132951.463,876.115866,0.066018118,2.45E-07,1.40E+06,0.990589912,2.91E-21,4.67E-09,2.96E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3747,-132915.3219,876.3497464,0.066026983,2.45E-07,1.40E+06,0.990631175,2.91E-21,4.67E-09,2.97E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3748,-132879.1904,876.5836268,0.066035848,2.45E-07,1.40E+06,0.990672435,2.92E-21,4.67E-09,2.98E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3749,-132843.0686,876.8175072,0.066044714,2.45E-07,1.40E+06,0.990713693,2.93E-21,4.67E-09,2.99E-19,1.51E-11,1.34E-07,1.33E+05
20,0.375,-132806.9563,877.0513875,0.066053579,2.46E-07,1.40E+06,0.990754947,2.94E-21,4.67E-09,2.99E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3751,-132770.8538,877.2852679,0.066062444,2.46E-07,1.40E+06,0.9907962,2.94E-21,4.67E-09,3.00E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3752,-132734.7608,877.5191483,0.06607131,2.46E-07,1.40E+06,0.990837449,2.95E-21,4.67E-09,3.01E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3753,-132698.6775,877.7530286,0.066080175,2.46E-07,1.40E+06,0.990878696,2.96E-21,4.67E-09,3.02E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3754,-132662.6037,877.986909,0.066089041,2.46E-07,1.40E+06,0.990919939,2.97E-21,4.67E-09,3.02E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3755,-132626.5396,878.2207894,0.066097906,2.46E-07,1.40E+06,0.990961181,2.97E-21,4.67E-09,3.03E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3756,-132590.4851,878.4546697,0.066106772,2.46E-07,1.40E+06,0.991002419,2.98E-21,4.67E-09,3.04E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3757,-132554.4402,878.6885501,0.066115637,2.46E-07,1.40E+06,0.991043655,2.99E-21,4.67E-09,3.05E-19,1.51E-11,1.34E-07,1.33E+05
20,0.3758,-132518.4049,878.9224305,0.066124503,2.46E-07,1.40E+06,0.991084888,3.00E-21,4.67E-09,3.06E-19,1.52E-11,1.34E-07,1.33E+05
20,0.3759,-132482.3791,879.1563109,0.066133369,2.46E-07,1.40E+06,0.991126118,3.00E-21,4.67E-09,3.06E-19,1.52E-11,1.34E-07,1.32E+05
20,0.376,-132446.363,879.3901912,0.066142235,2.46E-07,1.40E+06,0.991167345,3.01E-21,4.67E-09,3.07E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3761,-132410.3564,879.6240716,0.0661511,2.46E-07,1.40E+06,0.99120857,3.02E-21,4.67E-09,3.08E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3762,-132374.3594,879.857952,0.066159966,2.46E-07,1.40E+06,0.991249792,3.03E-21,4.67E-09,3.09E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3763,-132338.372,880.0918323,0.066168832,2.46E-07,1.40E+06,0.991291012,3.03E-21,4.67E-09,3.09E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3764,-132302.3941,880.3257127,0.066177698,2.46E-07,1.40E+06,0.991332228,3.04E-21,4.67E-09,3.10E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3765,-132266.4258,880.5595931,0.066186564,2.47E-07,1.40E+06,0.991373442,3.05E-21,4.67E-09,3.11E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3766,-132230.467,880.7934734,0.06619543,2.47E-07,1.40E+06,0.991414654,3.06E-21,4.67E-09,3.12E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3767,-132194.5178,881.0273538,0.066204296,2.47E-07,1.40E+06,0.991455862,3.07E-21,4.67E-09,3.13E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3768,-132158.5781,881.2612342,0.066213162,2.47E-07,1.40E+06,0.991497068,3.07E-21,4.67E-09,3.13E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3769,-132122.648,881.4951146,0.066222028,2.47E-07,1.40E+06,0.991538271,3.08E-21,4.67E-09,3.14E-19,1.52E-11,1.34E-07,1.32E+05
20,0.377,-132086.7274,881.7289949,0.066230894,2.47E-07,1.40E+06,0.991579472,3.09E-21,4.67E-09,3.15E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3771,-132050.8163,881.9628753,0.066239761,2.47E-07,1.40E+06,0.99162067,3.10E-21,4.67E-09,3.16E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3772,-132014.9147,882.1967557,0.066248627,2.47E-07,1.40E+06,0.991661865,3.11E-21,4.67E-09,3.17E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3773,-131979.0227,882.430636,0.066257493,2.47E-07,1.40E+06,0.991703058,3.11E-21,4.67E-09,3.17E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3774,-131943.1402,882.6645164,0.06626636,2.47E-07,1.40E+06,0.991744247,3.12E-21,4.67E-09,3.18E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3775,-131907.2671,882.8983968,0.066275226,2.47E-07,1.40E+06,0.991785435,3.13E-21,4.67E-09,3.19E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3776,-131871.4036,883.1322771,0.066284093,2.47E-07,1.40E+06,0.991826619,3.14E-21,4.67E-09,3.20E-19,1.52E-11,1.34E-07,1.32E+05
20,0.3777,-131835.5496,883.3661575,0.066292959,2.47E-07,1.40E+06,0.991867801,3.14E-21,4.67E-09,3.21E-19,1.52E-11,1.35E-07,1.32E+05
20,0.3778,-131799.7051,883.6000379,0.066301826,2.47E-07,1.40E+06,0.99190898,3.15E-21,4.67E-09,3.22E-19,1.52E-11,1.35E-07,1.32E+05
20,0.3779,-131763.87,883.8339183,0.066310693,2.47E-07,1.40E+06,0.991950157,3.16E-21,4.67E-09,3.22E-19,1.52E-11,1.35E-07,1.32E+05
20,0.378,-131728.0444,884.0677986,0.066319559,2.48E-07,1.40E+06,0.99199133,3.17E-21,4.67E-09,3.23E-19,1.52E-11,1.35E-07,1.32E+05
20,0.3781,-131692.2283,884.301679,0.066328426,2.48E-07,1.40E+06,0.992032502,3.18E-21,4.67E-09,3.24E-19,1.52E-11,1.35E-07,1.32E+05
20,0.3782,-131656.4217,884.5355594,0.066337293,2.48E-07,1.40E+06,0.99207367,3.19E-21,4.67E-09,3.25E-19,1.52E-11,1.35E-07,1.32E+05
20,0.3783,-131620.6246,884.7694397,0.06634616,2.48E-07,1.40E+06,0.992114836,3.19E-21,4.67E-09,3.26E-19,1.52E-11,1.35E-07,1.32E+05
20,0.3784,-131584.8369,885.0033201,0.066355027,2.48E-07,1.40E+06,0.992155999,3.20E-21,4.67E-09,3.26E-19,1.52E-11,1.35E-07,1.32E+05
20,0.3785,-131549.0586,885.2372005,0.066363894,2.48E-07,1.40E+06,0.99219716,3.21E-21,4.67E-09,3.27E-19,1.53E-11,1.35E-07,1.32E+05
20,0.3786,-131513.2899,885.4710808,0.066372761,2.48E-07,1.40E+06,0.992238318,3.22E-21,4.67E-09,3.28E-19,1.53E-11,1.35E-07,1.32E+05
20,0.3787,-131477.5305,885.7049612,0.066381628,2.48E-07,1.40E+06,0.992279473,3.23E-21,4.67E-09,3.29E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3788,-131441.7806,885.9388416,0.066390495,2.48E-07,1.40E+06,0.992320626,3.23E-21,4.66E-09,3.30E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3789,-131406.0402,886.172722,0.066399363,2.48E-07,1.40E+06,0.992361776,3.24E-21,4.66E-09,3.31E-19,1.53E-11,1.35E-07,1.31E+05
20,0.379,-131370.3091,886.4066023,0.06640823,2.48E-07,1.40E+06,0.992402924,3.25E-21,4.66E-09,3.31E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3791,-131334.5875,886.6404827,0.066417097,2.48E-07,1.40E+06,0.992444069,3.26E-21,4.66E-09,3.32E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3792,-131298.8754,886.8743631,0.066425965,2.48E-07,1.40E+06,0.992485211,3.27E-21,4.66E-09,3.33E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3793,-131263.1726,887.1082434,0.066434832,2.48E-07,1.40E+06,0.99252635,3.28E-21,4.66E-09,3.34E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3794,-131227.4793,887.3421238,0.0664437,2.48E-07,1.40E+06,0.992567487,3.28E-21,4.66E-09,3.35E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3795,-131191.7953,887.5760042,0.066452567,2.49E-07,1.40E+06,0.992608622,3.29E-21,4.66E-09,3.36E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3796,-131156.1208,887.8098845,0.066461435,2.49E-07,1.40E+06,0.992649754,3.30E-21,4.66E-09,3.37E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3797,-131120.4556,888.0437649,0.066470303,2.49E-07,1.40E+06,0.992690883,3.31E-21,4.66E-09,3.37E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3798,-131084.7999,888.2776453,0.066479171,2.49E-07,1.40E+06,0.992732009,3.32E-21,4.66E-09,3.38E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3799,-131049.1535,888.5115257,0.066488039,2.49E-07,1.40E+06,0.992773133,3.33E-21,4.66E-09,3.39E-19,1.53E-11,1.35E-07,1.31E+05
20,0.38,-131013.5165,888.745406,0.066496907,2.49E-07,1.40E+06,0.992814255,3.33E-21,4.66E-09,3.40E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3801,-130977.8889,888.9792864,0.066505775,2.49E-07,1.40E+06,0.992855374,3.34E-21,4.66E-09,3.41E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3802,-130942.2707,889.2131668,0.066514643,2.49E-07,1.40E+06,0.99289649,3.35E-21,4.66E-09,3.42E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3803,-130906.6618,889.4470471,0.066523511,2.49E-07,1.40E+06,0.992937604,3.36E-21,4.66E-09,3.43E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3804,-130871.0623,889.6809275,0.066532379,2.49E-07,1.40E+06,0.992978715,3.37E-21,4.66E-09,3.43E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3805,-130835.4721,889.9148079,0.066541248,2.49E-07,1.40E+06,0.993019823,3.38E-21,4.66E-09,3.44E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3806,-130799.8913,890.1486882,0.066550116,2.49E-07,1.40E+06,0.993060929,3.39E-21,4.66E-09,3.45E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3807,-130764.3199,890.3825686,0.066558984,2.49E-07,1.40E+06,0.993102032,3.39E-21,4.66E-09,3.46E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3808,-130728.7578,890.616449,0.066567853,2.49E-07,1.40E+06,0.993143133,3.40E-21,4.66E-09,3.47E-19,1.53E-11,1.35E-07,1.31E+05
20,0.3809,-130693.205,890.8503294,0.066576722,2.49E-07,1.40E+06,0.993184231,3.41E-21,4.66E-09,3.48E-19,1.53E-11,1.35E-07,1.31E+05
20,0.381,-130657.6616,891.0842097,0.06658559,2.50E-07,1.40E+06,0.993225327,3.42E-21,4.66E-09,3.49E-19,1.53E-11,1.36E-07,1.31E+05
20,0.3811,-130622.1275,891.3180901,0.066594459,2.50E-07,1.40E+06,0.99326642,3.43E-21,4.66E-09,3.50E-19,1.53E-11,1.36E-07,1.31E+05
20,0.3812,-130586.6027,891.5519705,0.066603328,2.50E-07,1.40E+06,0.993307511,3.44E-21,4.66E-09,3.51E-19,1.53E-11,1.36E-07,1.31E+05
20,0.3813,-130551.0872,891.7858508,0.066612197,2.50E-07,1.40E+06,0.993348599,3.45E-21,4.66E-09,3.51E-19,1.54E-11,1.36E-07,1.31E+05
20,0.3814,-130515.581,892.0197312,0.066621066,2.50E-07,1.40E+06,0.993389684,3.45E-21,4.66E-09,3.52E-19,1.54E-11,1.36E-07,1.31E+05
20,0.3815,-130480.0842,892.2536116,0.066629935,2.50E-07,1.40E+06,0.993430767,3.46E-21,4.66E-09,3.53E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3816,-130444.5966,892.4874919,0.066638804,2.50E-07,1.41E+06,0.993471847,3.47E-21,4.66E-09,3.54E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3817,-130409.1184,892.7213723,0.066647673,2.50E-07,1.41E+06,0.993512925,3.48E-21,4.66E-09,3.55E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3818,-130373.6494,892.9552527,0.066656542,2.50E-07,1.41E+06,0.993554001,3.49E-21,4.66E-09,3.56E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3819,-130338.1898,893.1891331,0.066665412,2.50E-07,1.41E+06,0.993595073,3.50E-21,4.66E-09,3.57E-19,1.54E-11,1.36E-07,1.30E+05
20,0.382,-130302.7394,893.4230134,0.066674281,2.50E-07,1.41E+06,0.993636144,3.51E-21,4.66E-09,3.58E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3821,-130267.2983,893.6568938,0.066683151,2.50E-07,1.41E+06,0.993677211,3.52E-21,4.66E-09,3.59E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3822,-130231.8665,893.8907742,0.06669202,2.50E-07,1.41E+06,0.993718276,3.53E-21,4.66E-09,3.59E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3823,-130196.4439,894.1246545,0.06670089,2.50E-07,1.41E+06,0.993759339,3.53E-21,4.66E-09,3.60E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3824,-130161.0306,894.3585349,0.06670976,2.50E-07,1.41E+06,0.993800399,3.54E-21,4.66E-09,3.61E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3825,-130125.6266,894.5924153,0.06671863,2.51E-07,1.41E+06,0.993841457,3.55E-21,4.66E-09,3.62E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3826,-130090.2318,894.8262956,0.0667275,2.51E-07,1.41E+06,0.993882512,3.56E-21,4.66E-09,3.63E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3827,-130054.8463,895.060176,0.06673637,2.51E-07,1.41E+06,0.993923564,3.57E-21,4.66E-09,3.64E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3828,-130019.47,895.2940564,0.06674524,2.51E-07,1.41E+06,0.993964614,3.58E-21,4.66E-09,3.65E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3829,-129984.103,895.5279368,0.06675411,2.51E-07,1.41E+06,0.994005662,3.59E-21,4.66E-09,3.66E-19,1.54E-11,1.36E-07,1.30E+05
20,0.383,-129948.7451,895.7618171,0.066762981,2.51E-07,1.41E+06,0.994046707,3.60E-21,4.66E-09,3.67E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3831,-129913.3966,895.9956975,0.066771851,2.51E-07,1.41E+06,0.99408775,3.61E-21,4.66E-09,3.68E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3832,-129878.0572,896.2295779,0.066780721,2.51E-07,1.41E+06,0.99412879,3.62E-21,4.66E-09,3.69E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3833,-129842.7271,896.4634582,0.066789592,2.51E-07,1.41E+06,0.994169827,3.62E-21,4.66E-09,3.70E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3834,-129807.4062,896.6973386,0.066798463,2.51E-07,1.41E+06,0.994210862,3.63E-21,4.66E-09,3.71E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3835,-129772.0945,896.931219,0.066807333,2.51E-07,1.41E+06,0.994251895,3.64E-21,4.66E-09,3.72E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3836,-129736.792,897.1650993,0.066816204,2.51E-07,1.41E+06,0.994292925,3.65E-21,4.66E-09,3.72E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3837,-129701.4987,897.3989797,0.066825075,2.51E-07,1.41E+06,0.994333953,3.66E-21,4.66E-09,3.73E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3838,-129666.2146,897.6328601,0.066833946,2.51E-07,1.41E+06,0.994374978,3.67E-21,4.66E-09,3.74E-19,1.54E-11,1.36E-07,1.30E+05
20,0.3839,-129630.9397,897.8667405,0.066842817,2.52E-07,1.41E+06,0.994416001,3.68E-21,4.66E-09,3.75E-19,1.54E-11,1.36E-07,1.30E+05
20,0.384,-129595.6739,898.1006208,0.066851689,2.52E-07,1.41E+06,0.994457021,3.69E-21,4.66E-09,3.76E-19,1.55E-11,1.36E-07,1.30E+05
20,0.3841,-129560.4174,898.3345012,0.06686056,2.52E-07,1.41E+06,0.994498039,3.70E-21,4.66E-09,3.77E-19,1.55E-11,1.36E-07,1.30E+05
20,0.3842,-129525.17,898.5683816,0.066869431,2.52E-07,1.41E+06,0.994539054,3.71E-21,4.66E-09,3.78E-19,1.55E-11,1.36E-07,1.30E+05
20,0.3843,-129489.9319,898.8022619,0.066878303,2.52E-07,1.41E+06,0.994580067,3.72E-21,4.66E-09,3.79E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3844,-129454.7028,899.0361423,0.066887174,2.52E-07,1.41E+06,0.994621077,3.73E-21,4.66E-09,3.80E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3845,-129419.483,899.2700227,0.066896046,2.52E-07,1.41E+06,0.994662085,3.74E-21,4.66E-09,3.81E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3846,-129384.2723,899.503903,0.066904918,2.52E-07,1.41E+06,0.99470309,3.75E-21,4.66E-09,3.82E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3847,-129349.0708,899.7377834,0.06691379,2.52E-07,1.41E+06,0.994744094,3.76E-21,4.66E-09,3.83E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3848,-129313.8784,899.9716638,0.066922662,2.52E-07,1.41E+06,0.994785094,3.76E-21,4.66E-09,3.84E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3849,-129278.6951,900.2055442,0.066931534,2.52E-07,1.41E+06,0.994826092,3.77E-21,4.66E-09,3.85E-19,1.55E-11,1.37E-07,1.29E+05
20,0.385,-129243.521,900.4394245,0.066940406,2.52E-07,1.41E+06,0.994867088,3.78E-21,4.66E-09,3.86E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3851,-129208.356,900.6733049,0.066949278,2.52E-07,1.41E+06,0.994908081,3.79E-21,4.66E-09,3.87E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3852,-129173.2002,900.9071853,0.066958151,2.52E-07,1.41E+06,0.994949072,3.80E-21,4.66E-09,3.88E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3853,-129138.0535,901.1410656,0.066967023,2.52E-07,1.41E+06,0.99499006,3.81E-21,4.66E-09,3.89E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3854,-129102.9159,901.374946,0.066975896,2.53E-07,1.41E+06,0.995031046,3.82E-21,4.66E-09,3.90E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3855,-129067.7874,901.6088264,0.066984768,2.53E-07,1.41E+06,0.99507203,3.83E-21,4.66E-09,3.91E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3856,-129032.668,901.8427067,0.066993641,2.53E-07,1.41E+06,0.995113011,3.84E-21,4.66E-09,3.92E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3857,-128997.5578,902.0765871,0.067002514,2.53E-07,1.41E+06,0.99515399,3.85E-21,4.66E-09,3.93E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3858,-128962.4566,902.3104675,0.067011387,2.53E-07,1.41E+06,0.995194966,3.86E-21,4.66E-09,3.94E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3859,-128927.3645,902.5443479,0.06702026,2.53E-07,1.41E+06,0.99523594,3.87E-21,4.66E-09,3.95E-19,1.55E-11,1.37E-07,1.29E+05
20,0.386,-128892.2816,902.7782282,0.067029133,2.53E-07,1.41E+06,0.995276911,3.88E-21,4.66E-09,3.96E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3861,-128857.2077,903.0121086,0.067038007,2.53E-07,1.41E+06,0.99531788,3.89E-21,4.66E-09,3.97E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3862,-128822.1429,903.245989,0.06704688,2.53E-07,1.41E+06,0.995358847,3.90E-21,4.66E-09,3.98E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3863,-128787.0872,903.4798693,0.067055754,2.53E-07,1.41E+06,0.995399811,3.91E-21,4.66E-09,3.99E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3864,-128752.0405,903.7137497,0.067064627,2.53E-07,1.41E+06,0.995440773,3.92E-21,4.66E-09,4.00E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3865,-128717.0029,903.9476301,0.067073501,2.53E-07,1.41E+06,0.995481732,3.93E-21,4.66E-09,4.01E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3866,-128681.9744,904.1815104,0.067082375,2.53E-07,1.41E+06,0.995522689,3.94E-21,4.66E-09,4.02E-19,1.55E-11,1.37E-07,1.29E+05
20,0.3867,-128646.955,904.4153908,0.067091249,2.53E-07,1.41E+06,0.995563644,3.95E-21,4.66E-09,4.03E-19,1.56E-11,1.37E-07,1.29E+05
20,0.3868,-128611.9446,904.6492712,0.067100123,2.54E-07,1.41E+06,0.995604596,3.96E-21,4.66E-09,4.04E-19,1.56E-11,1.37E-07,1.29E+05
20,0.3869,-128576.9432,904.8831516,0.067108997,2.54E-07,1.41E+06,0.995645546,3.97E-21,4.66E-09,4.05E-19,1.56E-11,1.37E-07,1.29E+05
20,0.387,-128541.9509,905.1170319,0.067117872,2.54E-07,1.41E+06,0.995686494,3.98E-21,4.66E-09,4.06E-19,1.56E-11,1.37E-07,1.29E+05
20,0.3871,-128506.9676,905.3509123,0.067126746,2.54E-07,1.41E+06,0.995727439,3.99E-21,4.66E-09,4.07E-19,1.56E-11,1.37E-07,1.29E+05
20,0.3872,-128471.9934,905.5847927,0.067135621,2.54E-07,1.41E+06,0.995768381,4.00E-21,4.66E-09,4.08E-19,1.56E-11,1.37E-07,1.28E+05
20,0.3873,-128437.0282,905.818673,0.067144495,2.54E-07,1.41E+06,0.995809322,4.01E-21,4.66E-09,4.09E-19,1.56E-11,1.37E-07,1.28E+05
20,0.3874,-128402.072,906.0525534,0.06715337,2.54E-07,1.41E+06,0.99585026,4.02E-21,4.66E-09,4.10E-19,1.56E-11,1.37E-07,1.28E+05
20,0.3875,-128367.1249,906.2864338,0.067162245,2.54E-07,1.41E+06,0.995891195,4.03E-21,4.66E-09,4.11E-19,1.56E-11,1.37E-07,1.28E+05
20,0.3876,-128332.1868,906.5203141,0.06717112,2.54E-07,1.41E+06,0.995932129,4.04E-21,4.66E-09,4.12E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3877,-128297.2576,906.7541945,0.067179995,2.54E-07,1.41E+06,0.99597306,4.05E-21,4.66E-09,4.13E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3878,-128262.3375,906.9880749,0.06718887,2.54E-07,1.41E+06,0.996013988,4.06E-21,4.65E-09,4.14E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3879,-128227.4264,907.2219553,0.067197745,2.54E-07,1.41E+06,0.996054914,4.07E-21,4.65E-09,4.15E-19,1.56E-11,1.38E-07,1.28E+05
20,0.388,-128192.5243,907.4558356,0.067206621,2.54E-07,1.41E+06,0.996095838,4.08E-21,4.65E-09,4.16E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3881,-128157.6312,907.689716,0.067215497,2.54E-07,1.41E+06,0.99613676,4.09E-21,4.65E-09,4.17E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3882,-128122.7471,907.9235964,0.067224372,2.54E-07,1.41E+06,0.996177679,4.10E-21,4.65E-09,4.18E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3883,-128087.8719,908.1574767,0.067233248,2.55E-07,1.41E+06,0.996218596,4.11E-21,4.65E-09,4.19E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3884,-128053.0058,908.3913571,0.067242124,2.55E-07,1.41E+06,0.99625951,4.12E-21,4.65E-09,4.20E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3885,-128018.1486,908.6252375,0.067251,2.55E-07,1.41E+06,0.996300422,4.13E-21,4.65E-09,4.21E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3886,-127983.3004,908.8591178,0.067259876,2.55E-07,1.41E+06,0.996341332,4.14E-21,4.65E-09,4.22E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3887,-127948.4611,909.0929982,0.067268753,2.55E-07,1.41E+06,0.99638224,4.15E-21,4.65E-09,4.24E-19,1.56E-11,1.38E-07,1.28E+05
20,0.3888,-127913.6309,909.3268786,0.067277629,2.55E-07,1.41E+06,0.996423145,4.16E-21,4.65E-09,4.25E-19,1.56E-11,1.38E-07,1.28E+05
