,climate,climate,climate,climate,wall1,wall1,wall1,wall1,wall2,wall2,wall2,wall2,wall3,wall3,wall3,wall3,wall4,wall4,wall4,wall4,wall5,wall5,wall5,wall5,wall6,wall6,wall6,wall6,indoor,indoor,indoor,indoor,
 ,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,temp,rh,ah,phi,
2022/04/01 15:00,13.813,0.17,0.00165,Error,19.137,0.271,0.00371,0.03032,17.693,0.545,0.00685,0.04893,16.036,0.543,0.00614,0.04893,14.639,0.542,0.00559,0.04893,13.697,0.541,0.00524,0.04893,13.18,0.361,0.00338,0.03516,13.645,0.186,0.00179,Error,
2022/04/01 15:10,13.725,0.177,0.00171,Error,18.854,0.263,0.00354,0.03002,17.623,0.545,0.00682,0.04893,16.09,0.543,0.00616,0.04893,14.743,0.542,0.00563,0.04893,13.798,0.541,0.00528,0.04893,13.246,0.357,0.00336,0.03491,13.587,0.192,0.00184,Error,
2022/04/01 15:20,13.642,0.186,0.00178,Error,18.561,0.256,0.00337,0.02976,17.533,0.545,0.00678,0.04893,16.127,0.543,0.00618,0.04893,14.834,0.542,0.00566,0.04893,13.893,0.541,0.00531,0.04893,13.318,0.353,0.00334,0.03469,13.534,0.199,0.0019,Error,
2022/04/01 15:30,13.558,0.194,0.00185,Error,18.253,0.249,0.00322,0.02953,17.426,0.545,0.00673,0.04893,16.146,0.543,0.00618,0.04893,14.913,0.542,0.00569,0.04893,13.981,0.541,0.00535,0.04893,13.391,0.35,0.00332,0.03447,13.482,0.206,0.00196,Error,
2022/04/01 15:40,13.475,0.202,0.00192,Error,17.932,0.243,0.00308,0.02934,17.303,0.545,0.00668,0.04893,16.15,0.543,0.00618,0.04893,14.98,0.542,0.00572,0.04893,14.063,0.541,0.00538,0.04893,13.462,0.346,0.0033,0.03427,13.429,0.214,0.00203,Error,
2022/04/01 15:50,13.392,0.211,0.00199,Error,17.596,0.237,0.00295,0.02918,17.164,0.544,0.00661,0.04893,16.138,0.543,0.00618,0.04893,15.036,0.542,0.00574,0.04893,14.139,0.541,0.0054,0.04893,13.529,0.343,0.00328,0.03408,13.375,0.221,0.00209,Error,
2022/04/01 16:00,13.308,0.219,0.00206,Error,17.249,0.233,0.00283,0.02904,17.01,0.544,0.00655,0.04893,16.113,0.543,0.00617,0.04893,15.08,0.542,0.00576,0.04893,14.208,0.541,0.00543,0.04893,13.592,0.34,0.00326,0.0339,13.321,0.229,0.00215,Error,
2022/04/01 16:10,13.105,0.228,0.00212,Error,16.893,0.229,0.00272,0.02894,16.841,0.544,0.00647,0.04893,16.073,0.543,0.00615,0.04893,15.114,0.542,0.00577,0.04893,14.268,0.541,0.00545,0.04893,13.643,0.337,0.00325,0.03373,13.167,0.237,0.00221,Error,
2022/04/01 16:20,12.888,0.238,0.00218,Error,16.528,0.226,0.00262,0.02885,16.661,0.544,0.0064,0.04893,16.02,0.543,0.00613,0.04893,15.136,0.542,0.00578,0.04893,14.319,0.541,0.00547,0.04893,13.675,0.334,0.00322,0.03358,12.998,0.245,0.00226,Error,
2022/04/01 16:30,12.672,0.248,0.00224,Error,16.151,0.224,0.00253,0.0288,16.467,0.544,0.00632,0.04893,15.955,0.543,0.0061,0.04893,15.146,0.542,0.00578,0.04893,14.358,0.541,0.00548,0.04893,13.694,0.331,0.0032,0.03344,12.825,0.253,0.00231,Error,
2022/04/01 16:40,12.455,0.258,0.0023,Error,15.762,0.222,0.00245,0.02876,16.261,0.543,0.00623,0.04893,15.877,0.543,0.00607,0.04893,15.145,0.542,0.00578,0.04893,14.385,0.541,0.00549,0.04893,13.701,0.329,0.00318,0.0333,12.651,0.262,0.00236,Error,
2022/04/01 16:50,12.238,0.268,0.00236,Error,15.365,0.221,0.00238,0.02875,16.044,0.543,0.00614,0.04893,15.786,0.543,0.00604,0.04893,15.132,0.542,0.00578,0.04893,14.401,0.541,0.0055,0.04893,13.699,0.326,0.00316,0.03318,12.475,0.271,0.00242,Error,
2022/04/01 17:00,12.022,0.279,0.00241,Error,14.96,0.221,0.00232,0.02875,15.814,0.543,0.00605,0.04893,15.684,0.543,0.006,0.04893,15.108,0.542,0.00577,0.04893,14.406,0.541,0.0055,0.04893,13.687,0.324,0.00313,0.03307,12.297,0.28,0.00247,Error,
2022/04/01 17:10,11.715,0.286,0.00242,Error,14.533,0.221,0.00226,0.02878,15.574,0.543,0.00595,0.04893,15.57,0.543,0.00595,0.04893,15.071,0.542,0.00575,0.04893,14.399,0.541,0.0055,0.04893,13.658,0.322,0.00311,0.03297,12.042,0.285,0.00247,Error,
2022/04/01 17:20,11.398,0.292,0.00243,Error,14.087,0.222,0.0022,0.02881,15.319,0.542,0.00585,0.04893,15.444,0.543,0.0059,0.04893,15.023,0.542,0.00574,0.04893,14.378,0.541,0.00549,0.04893,13.606,0.32,0.00308,0.03288,11.773,0.291,0.00247,Error,
2022/04/01 17:30,11.082,0.299,0.00243,Error,13.645,0.223,0.00214,0.02885,15.052,0.542,0.00575,0.04892,15.305,0.542,0.00585,0.04893,14.962,0.542,0.00571,0.04893,14.344,0.541,0.00548,0.04893,13.537,0.319,0.00305,0.03279,11.501,0.296,0.00247,Error,
2022/04/01 17:40,10.765,0.305,0.00243,Error,13.24,0.224,0.0021,0.02891,14.778,0.542,0.00564,0.04892,15.155,0.542,0.00579,0.04893,14.889,0.542,0.00568,0.04893,14.295,0.541,0.00546,0.04893,13.455,0.317,0.00301,0.0327,11.226,0.301,0.00247,Error,
2022/04/01 17:50,10.448,0.312,0.00243,Error,12.867,0.225,0.00206,0.02896,14.506,0.541,0.00554,0.04892,14.994,0.542,0.00572,0.04893,14.803,0.542,0.00565,0.04893,14.232,0.541,0.00544,0.04893,13.361,0.315,0.00298,0.03262,10.95,0.307,0.00247,Error,
2022/04/01 18:00,10.132,0.319,0.00244,Error,12.497,0.227,0.00202,0.02902,14.237,0.541,0.00544,0.04892,14.826,0.542,0.00566,0.04893,14.705,0.542,0.00561,0.04893,14.157,0.541,0.00541,0.04893,13.255,0.313,0.00294,0.03254,10.671,0.313,0.00247,Error,
2022/04/01 18:10,9.935,0.324,0.00244,Error,12.137,0.228,0.00199,0.02909,13.968,0.541,0.00534,0.04892,14.65,0.542,0.00559,0.04893,14.596,0.542,0.00557,0.04893,14.07,0.541,0.00538,0.04893,13.146,0.312,0.00291,0.03247,10.488,0.317,0.00248,Error,
2022/04/01 18:20,9.752,0.329,0.00245,Error,11.834,0.23,0.00197,0.02916,13.704,0.54,0.00525,0.04892,14.468,0.541,0.00553,0.04893,14.476,0.541,0.00553,0.04893,13.973,0.541,0.00534,0.04893,13.04,0.31,0.00287,0.03241,10.319,0.321,0.00248,Error,
2022/04/01 18:30,9.568,0.334,0.00246,Error,11.578,0.232,0.00195,0.02924,13.453,0.54,0.00516,0.04892,14.283,0.541,0.00546,0.04893,14.348,0.541,0.00548,0.04893,13.87,0.541,0.00531,0.04893,12.932,0.309,0.00284,0.03235,10.15,0.325,0.00248,Error,
2022/04/01 18:40,9.385,0.339,0.00246,Error,11.348,0.234,0.00194,0.02932,13.217,0.54,0.00508,0.04892,14.098,0.541,0.00539,0.04893,14.213,0.541,0.00543,0.04893,13.759,0.541,0.00527,0.04893,12.821,0.308,0.00281,0.0323,9.981,0.329,0.00249,Error,
2022/04/01 18:50,9.202,0.344,0.00247,Error,11.132,0.237,0.00193,0.0294,12.993,0.54,0.005,0.04892,13.913,0.541,0.00532,0.04893,14.072,0.541,0.00538,0.04893,13.643,0.54,0.00523,0.04893,12.705,0.307,0.00278,0.03225,9.81,0.333,0.00249,Error,
2022/04/01 19:00,9.018,0.349,0.00248,Error,10.926,0.239,0.00192,0.02949,12.78,0.539,0.00493,0.04892,13.729,0.541,0.00526,0.04893,13.927,0.541,0.00533,0.04893,13.521,0.54,0.00518,0.04893,12.585,0.306,0.00275,0.03221,9.639,0.338,0.0025,Error,
2022/04/01 19:10,8.91,0.353,0.00248,Error,10.737,0.241,0.00192,0.02958,12.575,0.539,0.00486,0.04892,13.548,0.54,0.00519,0.04893,13.779,0.541,0.00527,0.04893,13.395,0.54,0.00514,0.04893,12.465,0.305,0.00272,0.03218,9.528,0.341,0.0025,Error,
2022/04/01 19:20,8.81,0.356,0.00249,Error,10.568,0.243,0.00191,0.02967,12.381,0.539,0.00479,0.04892,13.369,0.54,0.00513,0.04893,13.629,0.54,0.00522,0.04893,13.266,0.54,0.00509,0.04893,12.348,0.304,0.00269,0.03214,9.426,0.344,0.0025,Error,
2022/04/01 19:30,8.71,0.36,0.00249,Error,10.41,0.246,0.00191,0.02976,12.195,0.539,0.00473,0.04892,13.194,0.54,0.00507,0.04893,13.477,0.54,0.00517,0.04893,13.135,0.54,0.00505,0.04893,12.233,0.303,0.00266,0.03212,9.324,0.347,0.00251,Error,
2022/04/01 19:40,8.61,0.363,0.0025,Error,10.26,0.248,0.00191,0.02985,12.018,0.538,0.00468,0.04892,13.022,0.54,0.00501,0.04893,13.325,0.54,0.00511,0.04893,13.003,0.54,0.005,0.04893,12.117,0.303,0.00264,0.0321,9.222,0.349,0.00251,Error,
2022/04/01 19:50,8.51,0.366,0.00251,Error,10.115,0.25,0.00191,0.02994,11.848,0.538,0.00462,0.04892,12.854,0.54,0.00495,0.04893,13.174,0.54,0.00506,0.04893,12.87,0.54,0.00496,0.04892,12.001,0.302,0.00261,0.03208,9.12,0.352,0.00251,Error,
2022/04/01 20:00,8.41,0.37,0.00251,Error,9.975,0.253,0.00191,0.03004,11.684,0.538,0.00457,0.04892,12.689,0.539,0.0049,0.04893,13.023,0.54,0.00501,0.04893,12.737,0.539,0.00491,0.04892,11.884,0.302,0.00259,0.03207,9.018,0.355,0.00252,Error,
2022/04/01 20:10,8.295,0.376,0.00254,Error,9.838,0.255,0.00191,0.03013,11.525,0.538,0.00452,0.04892,12.528,0.539,0.00484,0.04893,12.873,0.54,0.00496,0.04893,12.603,0.539,0.00487,0.04892,11.767,0.302,0.00257,0.03206,8.904,0.361,0.00254,Error,
2022/04/01 20:20,8.178,0.382,0.00256,Error,9.704,0.257,0.00191,0.03023,11.37,0.538,0.00447,0.04892,12.37,0.539,0.00479,0.04893,12.724,0.539,0.00491,0.04893,12.47,0.539,0.00482,0.04892,11.649,0.301,0.00255,0.03206,8.789,0.366,0.00256,Error,
2022/04/01 20:30,8.062,0.389,0.00258,Error,9.572,0.26,0.00191,0.03034,11.219,0.538,0.00443,0.04892,12.214,0.539,0.00474,0.04893,12.577,0.539,0.00486,0.04893,12.336,0.539,0.00478,0.04892,11.532,0.301,0.00253,0.03206,8.673,0.372,0.00258,Error,
2022/04/01 20:40,7.945,0.396,0.00261,Error,9.441,0.262,0.00191,0.03044,11.071,0.537,0.00438,0.04892,12.062,0.539,0.00469,0.04893,12.431,0.539,0.00481,0.04893,12.204,0.539,0.00474,0.04892,11.414,0.301,0.00251,0.03207,8.558,0.378,0.0026,Error,
2022/04/01 20:50,7.828,0.402,0.00263,Error,9.313,0.265,0.00191,0.03055,10.926,0.537,0.00434,0.04892,11.912,0.538,0.00464,0.04893,12.287,0.539,0.00476,0.04893,12.071,0.539,0.00469,0.04892,11.296,0.302,0.00249,0.03209,8.442,0.384,0.00262,Error,
2022/04/01 21:00,7.712,0.409,0.00265,Error,9.186,0.267,0.00191,0.03067,10.784,0.537,0.0043,0.04892,11.765,0.538,0.0046,0.04893,12.145,0.539,0.00472,0.04893,11.939,0.538,0.00465,0.04892,11.178,0.302,0.00247,0.03211,8.326,0.39,0.00264,Error,
2022/04/01 21:10,7.61,0.414,0.00267,Error,9.062,0.27,0.00192,0.03078,10.644,0.537,0.00425,0.04892,11.62,0.538,0.00455,0.04893,12.003,0.539,0.00467,0.04893,11.808,0.538,0.00461,0.04892,11.061,0.302,0.00246,0.03214,8.222,0.395,0.00265,Error,
2022/04/01 21:20,7.51,0.419,0.00268,Error,8.941,0.273,0.00192,0.0309,10.506,0.537,0.00421,0.04892,11.477,0.538,0.00451,0.04893,11.864,0.538,0.00463,0.04893,11.678,0.538,0.00457,0.04892,10.944,0.303,0.00244,0.03218,8.12,0.399,0.00266,Error,
2022/04/01 21:30,7.41,0.424,0.0027,Error,8.822,0.275,0.00192,0.03102,10.371,0.537,0.00417,0.04892,11.336,0.538,0.00446,0.04893,11.726,0.538,0.00458,0.04893,11.549,0.538,0.00453,0.04892,10.828,0.304,0.00243,0.03221,8.017,0.404,0.00267,Error,
2022/04/01 21:40,7.31,0.429,0.00271,Error,8.705,0.278,0.00193,0.03114,10.239,0.536,0.00414,0.04892,11.198,0.538,0.00442,0.04893,11.589,0.538,0.00454,0.04893,11.421,0.538,0.00449,0.04892,10.712,0.304,0.00241,0.03225,7.915,0.408,0.00269,Error,
2022/04/01 21:50,7.21,0.434,0.00272,Error,8.589,0.28,0.00193,0.03127,10.108,0.536,0.0041,0.04892,11.061,0.537,0.00438,0.04893,11.454,0.538,0.0045,0.04893,11.293,0.538,0.00445,0.04892,10.597,0.305,0.0024,0.0323,7.813,0.413,0.0027,Error,
2022/04/01 22:00,7.11,0.439,0.00274,Error,8.474,0.283,0.00193,0.03139,9.979,0.536,0.00406,0.04892,10.926,0.537,0.00434,0.04893,11.32,0.538,0.00446,0.04893,11.167,0.538,0.00441,0.04892,10.483,0.306,0.00239,0.03234,7.712,0.418,0.00271,Error,
2022/04/01 22:10,7.04,0.443,0.00274,Error,8.365,0.286,0.00193,0.03152,9.852,0.536,0.00403,0.04892,10.793,0.537,0.0043,0.04893,11.188,0.538,0.00442,0.04893,11.042,0.537,0.00437,0.04892,10.37,0.307,0.00238,0.0324,7.634,0.421,0.00272,Error,
2022/04/01 22:20,6.973,0.446,0.00275,Error,8.261,0.288,0.00194,0.03164,9.728,0.536,0.00399,0.04892,10.661,0.537,0.00426,0.04893,11.057,0.537,0.00438,0.04893,10.918,0.537,0.00434,0.04892,10.261,0.308,0.00237,0.03245,7.56,0.424,0.00272,Error,
2022/04/01 22:30,6.907,0.45,0.00276,Error,8.16,0.291,0.00194,0.03177,9.607,0.536,0.00396,0.04892,10.532,0.537,0.00422,0.04893,10.928,0.537,0.00434,0.04893,10.796,0.537,0.0043,0.04892,10.153,0.309,0.00236,0.03251,7.487,0.427,0.00273,Error,
2022/04/01 22:40,6.84,0.453,0.00277,Error,8.063,0.293,0.00195,0.0319,9.489,0.535,0.00393,0.04892,10.405,0.537,0.00418,0.04893,10.801,0.537,0.0043,0.04893,10.676,0.537,0.00426,0.04892,10.048,0.31,0.00235,0.03256,7.414,0.43,0.00274,Error,
2022/04/01 22:50,6.773,0.456,0.00278,Error,7.967,0.296,0.00195,0.03203,9.373,0.535,0.00389,0.04892,10.28,0.537,0.00415,0.04893,10.675,0.537,0.00426,0.04893,10.558,0.537,0.00423,0.04892,9.944,0.311,0.00234,0.03263,7.341,0.434,0.00274,Error,
2022/04/01 23:00,6.707,0.46,0.00278,Error,7.872,0.299,0.00196,0.03215,9.26,0.535,0.00386,0.04892,10.157,0.536,0.00411,0.04893,10.552,0.537,0.00423,0.04893,10.441,0.537,0.00419,0.04892,9.841,0.312,0.00233,0.03269,7.268,0.437,0.00275,Error,
2022/04/01 23:10,6.625,0.463,0.00279,Error,7.777,0.301,0.00196,0.03228,9.148,0.535,0.00383,0.04892,10.036,0.536,0.00408,0.04893,10.43,0.537,0.00419,0.04893,10.325,0.537,0.00416,0.04892,9.738,0.313,0.00233,0.03275,7.183,0.44,0.00275,Error,
2022/04/01 23:20,6.542,0.466,0.00279,Error,7.681,0.304,0.00196,0.03241,9.038,0.535,0.0038,0.04892,9.917,0.536,0.00405,0.04893,10.31,0.537,0.00416,0.04893,10.211,0.536,0.00413,0.04892,9.634,0.314,0.00232,0.03282,7.097,0.443,0.00275,Error,
2022/04/01 23:30,6.458,0.47,0.00279,Error,7.583,0.306,0.00197,0.03254,8.929,0.535,0.00377,0.04892,9.8,0.536,0.00401,0.04893,10.191,0.536,0.00412,0.04893,10.098,0.536,0.0041,0.04892,9.531,0.315,0.00231,0.03289,7.01,0.446,0.00276,Error,
2022/04/01 23:40,6.375,0.473,0.0028,Error,7.486,0.308,0.00197,0.03267,8.82,0.535,0.00375,0.04892,9.684,0.536,0.00398,0.04893,10.074,0.536,0.00409,0.04893,9.986,0.536,0.00406,0.04892,9.428,0.317,0.00231,0.03296,6.924,0.449,0.00276,Error,
2022/04/01 23:50,6.292,0.476,0.0028,Error,7.389,0.311,0.00197,0.0328,8.713,0.535,0.00372,0.04892,9.57,0.536,0.00395,0.04893,9.959,0.536,0.00406,0.04893,9.875,0.536,0.00403,0.04892,9.325,0.318,0.0023,0.03303,6.837,0.452,0.00276,Error,
2022/04/02 00:00,6.208,0.48,0.00281,Error,7.293,0.313,0.00197,0.03293,8.606,0.534,0.00369,0.04892,9.457,0.536,0.00392,0.04893,9.845,0.536,0.00402,0.04893,9.765,0.536,0.004,0.04892,9.223,0.319,0.00229,0.0331,6.751,0.456,0.00277,Error,
2022/04/02 00:10,6.155,0.48,0.0028,Error,7.2,0.316,0.00197,0.03306,8.501,0.534,0.00366,0.04892,9.345,0.535,0.00389,0.04893,9.732,0.536,0.00399,0.04893,9.656,0.536,0.00397,0.04892,9.122,0.32,0.00229,0.03318,6.688,0.456,0.00276,Error,
2022/04/02 00:20,6.105,0.48,0.00279,Error,7.112,0.318,0.00198,0.03318,8.397,0.534,0.00364,0.04892,9.235,0.535,0.00386,0.04893,9.62,0.536,0.00396,0.04893,9.548,0.536,0.00394,0.04892,9.024,0.322,0.00228,0.03325,6.63,0.457,0.00275,Error,
2022/04/02 00:30,6.055,0.48,0.00278,Error,7.026,0.32,0.00198,0.03331,8.295,0.534,0.00361,0.04892,9.126,0.535,0.00383,0.04893,9.51,0.536,0.00393,0.04893,9.441,0.535,0.00391,0.04892,8.927,0.323,0.00227,0.03332,6.571,0.457,0.00274,Error,
2022/04/02 00:40,6.005,0.48,0.00277,Error,6.943,0.322,0.00198,0.03343,8.195,0.534,0.00358,0.04892,9.018,0.535,0.0038,0.04893,9.4,0.536,0.0039,0.04893,9.336,0.535,0.00388,0.04892,8.832,0.324,0.00227,0.0334,6.513,0.457,0.00273,Error,
2022/04/02 00:50,5.955,0.48,0.00276,Error,6.86,0.325,0.00198,0.03355,8.097,0.534,0.00356,0.04892,8.912,0.535,0.00377,0.04893,9.293,0.535,0.00387,0.04893,9.232,0.535,0.00386,0.04892,8.738,0.325,0.00226,0.03347,6.455,0.457,0.00272,Error,
2022/04/02 01:00,5.905,0.48,0.00275,Error,6.779,0.327,0.00199,0.03367,8.001,0.534,0.00354,0.04892,8.807,0.535,0.00374,0.04893,9.186,0.535,0.00384,0.04893,9.13,0.535,0.00383,0.04892,8.646,0.327,0.00226,0.03354,6.398,0.458,0.00271,Error,
2022/04/02 01:10,5.87,0.48,0.00274,Error,6.702,0.329,0.00199,0.03379,7.907,0.534,0.00351,0.04892,8.704,0.535,0.00372,0.04893,9.081,0.535,0.00382,0.04893,9.029,0.535,0.0038,0.04892,8.555,0.328,0.00225,0.03361,6.353,0.458,0.00271,Error,
2022/04/02 01:20,5.837,0.48,0.00274,Error,6.628,0.331,0.00199,0.03391,7.814,0.533,0.00349,0.04892,8.603,0.535,0.00369,0.04893,8.978,0.535,0.00379,0.04893,8.929,0.535,0.00377,0.04892,8.467,0.329,0.00225,0.03368,6.31,0.458,0.0027,Error,
2022/04/02 01:30,5.803,0.48,0.00273,Error,6.557,0.333,0.00199,0.03402,7.724,0.533,0.00347,0.04892,8.503,0.534,0.00366,0.04893,8.876,0.535,0.00376,0.04893,8.832,0.535,0.00375,0.04892,8.381,0.33,0.00224,0.03375,6.267,0.459,0.00269,Error,
2022/04/02 01:40,5.77,0.48,0.00272,Error,6.488,0.335,0.00199,0.03414,7.636,0.533,0.00344,0.04892,8.405,0.534,0.00364,0.04893,8.776,0.535,0.00373,0.04893,8.736,0.535,0.00372,0.04892,8.297,0.331,0.00224,0.03382,6.225,0.459,0.00269,Error,
2022/04/02 01:50,5.737,0.48,0.00272,Error,6.42,0.337,0.002,0.03425,7.55,0.533,0.00342,0.04892,8.309,0.534,0.00361,0.04893,8.677,0.535,0.00371,0.04893,8.642,0.534,0.0037,0.04892,8.215,0.333,0.00223,0.03389,6.183,0.459,0.00268,Error,
2022/04/02 02:00,5.703,0.48,0.00271,Error,6.353,0.339,0.002,0.03436,7.466,0.533,0.0034,0.04892,8.215,0.534,0.00359,0.04893,8.58,0.535,0.00368,0.04893,8.549,0.534,0.00367,0.04892,8.134,0.334,0.00223,0.03396,6.141,0.459,0.00267,Error,
2022/04/02 02:10,5.655,0.48,0.0027,Error,6.286,0.341,0.002,0.03447,7.383,0.533,0.00338,0.04892,8.123,0.534,0.00357,0.04893,8.485,0.534,0.00366,0.04893,8.458,0.534,0.00365,0.04892,8.053,0.335,0.00222,0.03403,6.087,0.46,0.00267,Error,
2022/04/02 02:20,5.605,0.48,0.00269,Error,6.216,0.342,0.002,0.03458,7.301,0.533,0.00336,0.04892,8.032,0.534,0.00354,0.04893,8.391,0.534,0.00363,0.04893,8.369,0.534,0.00363,0.04892,7.972,0.336,0.00222,0.0341,6.032,0.46,0.00266,Error,
2022/04/02 02:30,5.555,0.48,0.00268,Error,6.146,0.344,0.002,0.03469,7.22,0.533,0.00334,0.04892,7.942,0.534,0.00352,0.04893,8.299,0.534,0.00361,0.04893,8.28,0.534,0.00361,0.04892,7.89,0.337,0.00221,0.03417,5.976,0.46,0.00265,Error,
2022/04/02 02:40,5.505,0.48,0.00267,Error,6.076,0.346,0.002,0.03479,7.139,0.533,0.00333,0.04892,7.854,0.534,0.0035,0.04893,8.209,0.534,0.00359,0.04893,8.192,0.534,0.00358,0.04892,7.809,0.338,0.00221,0.03424,5.921,0.46,0.00264,Error,
2022/04/02 02:50,5.455,0.48,0.00267,Error,6.006,0.348,0.002,0.0349,7.059,0.533,0.00331,0.04892,7.767,0.534,0.00348,0.04893,8.119,0.534,0.00357,0.04893,8.105,0.534,0.00356,0.04892,7.729,0.339,0.0022,0.0343,5.865,0.46,0.00263,Error,
2022/04/02 03:00,5.405,0.48,0.00266,Error,5.936,0.349,0.002,0.035,6.98,0.532,0.00329,0.04892,7.681,0.533,0.00346,0.04893,8.031,0.534,0.00354,0.04893,8.019,0.534,0.00354,0.04892,7.65,0.34,0.0022,0.03437,5.81,0.461,0.00262,Error,
2022/04/02 03:10,5.415,0.478,0.00265,Error,5.875,0.351,0.002,0.0351,6.902,0.532,0.00327,0.04892,7.596,0.533,0.00344,0.04893,7.944,0.534,0.00352,0.04893,7.934,0.534,0.00352,0.04892,7.574,0.342,0.00219,0.03443,5.804,0.46,0.00261,Error,
2022/04/02 03:20,5.432,0.477,0.00264,Error,5.826,0.352,0.00201,0.0352,6.827,0.532,0.00325,0.04892,7.513,0.533,0.00342,0.04893,7.858,0.534,0.0035,0.04893,7.852,0.534,0.0035,0.04892,7.506,0.343,0.00219,0.0345,5.805,0.459,0.00261,Error,
2022/04/02 03:30,5.448,0.475,0.00264,Error,5.783,0.354,0.00201,0.0353,6.757,0.532,0.00324,0.04892,7.431,0.533,0.0034,0.04893,7.774,0.534,0.00348,0.04893,7.772,0.533,0.00348,0.04892,7.442,0.344,0.00219,0.03457,5.808,0.458,0.0026,Error,
2022/04/02 03:40,5.465,0.473,0.00263,Error,5.743,0.356,0.00201,0.03539,6.69,0.532,0.00322,0.04892,7.352,0.533,0.00338,0.04893,7.691,0.533,0.00346,0.04893,7.695,0.533,0.00346,0.04892,7.381,0.345,0.00218,0.03463,5.811,0.456,0.0026,Error,
2022/04/02 03:50,5.482,0.472,0.00262,Error,5.707,0.357,0.00202,0.03549,6.626,0.532,0.00321,0.04892,7.275,0.533,0.00336,0.04893,7.611,0.533,0.00344,0.04893,7.62,0.533,0.00344,0.04892,7.323,0.346,0.00218,0.03469,5.815,0.455,0.00259,Error,
2022/04/02 04:00,5.498,0.47,0.00262,Error,5.673,0.359,0.00202,0.03558,6.565,0.532,0.00319,0.04892,7.2,0.533,0.00334,0.04893,7.533,0.533,0.00342,0.04893,7.548,0.533,0.00342,0.04892,7.267,0.347,0.00218,0.03476,5.819,0.454,0.00259,Error,
2022/04/02 04:10,5.455,0.473,0.00263,Error,5.634,0.36,0.00202,0.03568,6.507,0.532,0.00318,0.04892,7.128,0.533,0.00332,0.04893,7.457,0.533,0.0034,0.04893,7.478,0.533,0.00341,0.04892,7.211,0.348,0.00218,0.03482,5.775,0.457,0.00259,Error,
2022/04/02 04:20,5.405,0.476,0.00263,Error,5.588,0.362,0.00202,0.03577,6.449,0.532,0.00317,0.04892,7.058,0.533,0.00331,0.04893,7.383,0.533,0.00338,0.04893,7.41,0.533,0.00339,0.04892,7.152,0.349,0.00218,0.03489,5.724,0.46,0.0026,Error,
2022/04/02 04:30,5.355,0.48,0.00264,Error,5.538,0.363,0.00203,0.03587,6.391,0.532,0.00315,0.04892,6.99,0.533,0.00329,0.04893,7.312,0.533,0.00337,0.04893,7.342,0.533,0.00337,0.04892,7.093,0.35,0.00217,0.03495,5.673,0.463,0.00261,Error,
2022/04/02 04:40,5.305,0.483,0.00265,Error,5.487,0.365,0.00203,0.03596,6.332,0.532,0.00314,0.04892,6.923,0.533,0.00328,0.04893,7.242,0.533,0.00335,0.04893,7.276,0.533,0.00336,0.04892,7.033,0.351,0.00217,0.03502,5.621,0.466,0.00262,Error,
2022/04/02 04:50,5.255,0.486,0.00266,Error,5.435,0.366,0.00203,0.03606,6.274,0.532,0.00313,0.04892,6.858,0.532,0.00326,0.04893,7.173,0.533,0.00333,0.04893,7.21,0.533,0.00334,0.04892,6.973,0.352,0.00217,0.03509,5.57,0.469,0.00262,Error,
2022/04/02 05:00,5.205,0.49,0.00267,Error,5.383,0.368,0.00203,0.03616,6.215,0.532,0.00311,0.04892,6.793,0.532,0.00325,0.04893,7.106,0.533,0.00332,0.04893,7.145,0.533,0.00333,0.04892,6.914,0.353,0.00217,0.03516,5.518,0.472,0.00263,Error,
2022/04/02 05:10,5.185,0.493,0.00269,Error,5.335,0.369,0.00203,0.03626,6.157,0.531,0.0031,0.04892,6.729,0.532,0.00323,0.04893,7.04,0.533,0.0033,0.04893,7.081,0.533,0.00331,0.04892,6.857,0.354,0.00217,0.03524,5.492,0.475,0.00265,Error,
2022/04/02 05:20,5.168,0.496,0.0027,Error,5.293,0.371,0.00203,0.03636,6.1,0.531,0.00309,0.04892,6.666,0.532,0.00322,0.04893,6.975,0.533,0.00329,0.04893,7.018,0.533,0.0033,0.04892,6.805,0.356,0.00217,0.03531,5.47,0.479,0.00266,Error,
2022/04/02 05:30,5.152,0.5,0.00272,Error,5.254,0.372,0.00204,0.03647,6.045,0.531,0.00308,0.04892,6.604,0.532,0.0032,0.04893,6.911,0.533,0.00327,0.04893,6.958,0.532,0.00328,0.04892,6.754,0.357,0.00217,0.03539,5.448,0.482,0.00267,Error,
2022/04/02 05:40,5.135,0.503,0.00273,Error,5.217,0.374,0.00204,0.03658,5.993,0.531,0.00306,0.04892,6.544,0.532,0.00319,0.04893,6.849,0.532,0.00326,0.04893,6.899,0.532,0.00327,0.04892,6.706,0.358,0.00217,0.03547,5.426,0.485,0.00269,Error,
2022/04/02 05:50,5.118,0.506,0.00275,Error,5.192,0.376,0.00205,0.03668,5.942,0.531,0.00305,0.04892,6.485,0.532,0.00317,0.04893,6.787,0.532,0.00324,0.04893,6.841,0.532,0.00326,0.04892,6.66,0.359,0.00217,0.03555,5.404,0.488,0.0027,Error,
